Statistics by Municipality:
Bedford (Town): Total: 42, Poor: 2, Percentage: 4.76%
Briarcliff Manor (Village): Total: 12, Poor: 1, Percentage: 8.33%
Bronxville (Village): Total: 4, Poor: 2, Percentage: 50.00%
Buchanan (Village): Total: 1, Poor: 0, Percentage: 0.00%
Cortlandt (Town): Total: 24, Poor: 4, Percentage: 16.67%
Croton-On-Hudson (Village): Total: 7, Poor: 0, Percentage: 0.00%
Dobbs Ferry (Village): Total: 4, Poor: 2, Percentage: 50.00%
Eastchester (Town): Total: 12, Poor: 1, Percentage: 8.33%
Elmsford (Village): Total: 20, Poor: 1, Percentage: 5.00%
Greenburgh (Town): Total: 45, Poor: 3, Percentage: 6.67%
Harrison (Town): Total: 1, Poor: 0, Percentage: 0.00%
Harrison (Village): Total: 38, Poor: 1, Percentage: 2.63%
Hastings-On-Hudson (Village): Total: 8, Poor: 0, Percentage: 0.00%
Irvington (Village): Total: 1, Poor: 0, Percentage: 0.00%
Larchmont (Village): Total: 2, Poor: 0, Percentage: 0.00%
Lewisboro (Town): Total: 8, Poor: 2, Percentage: 25.00%
Mamaroneck (Town): Total: 12, Poor: 2, Percentage: 16.67%
Mamaroneck (Village): Total: 24, Poor: 5, Percentage: 20.83%
Mount Kisco (Village): Total: 8, Poor: 1, Percentage: 12.50%
Mount Pleasant (Town): Total: 53, Poor: 2, Percentage: 3.77%
Mount Vernon (City): Total: 36, Poor: 8, Percentage: 22.22%
New Castle (Town): Total: 11, Poor: 0, Percentage: 0.00%
New Rochelle (City): Total: 27, Poor: 4, Percentage: 14.81%
North Castle (Town): Total: 18, Poor: 0, Percentage: 0.00%
North Salem (Town): Total: 16, Poor: 3, Percentage: 18.75%
Ossining (Town): Total: 6, Poor: 0, Percentage: 0.00%
Ossining (Village): Total: 8, Poor: 2, Percentage: 25.00%
Peekskill (City): Total: 13, Poor: 0, Percentage: 0.00%
Pelham Manor (Village): Total: 7, Poor: 0, Percentage: 0.00%
Pelham (Village): Total: 5, Poor: 0, Percentage: 0.00%
Pleasantville (Village): Total: 7, Poor: 0, Percentage: 0.00%
Port Chester (Village): Total: 7, Poor: 2, Percentage: 28.57%
Pound Ridge (Town): Total: 5, Poor: 0, Percentage: 0.00%
Rye Brook (Village): Total: 7, Poor: 0, Percentage: 0.00%
Rye (City): Total: 32, Poor: 3, Percentage: 9.38%
Rye (Town): Total: 3, Poor: 0, Percentage: 0.00%
Scarsdale (Village): Total: 13, Poor: 1, Percentage: 7.69%
Sleepy Hollow (Village): Total: 6, Poor: 0, Percentage: 0.00%
Somers (Town): Total: 15, Poor: 0, Percentage: 0.00%
Tarrytown (Village): Total: 5, Poor: 0, Percentage: 0.00%
Tuckahoe (Village): Total: 4, Poor: 0, Percentage: 0.00%
White Plains (City): Total: 46, Poor: 0, Percentage: 0.00%
Yonkers (City): Total: 100, Poor: 12, Percentage: 12.00%
Yorktown (Town): Total: 37, Poor: 3, Percentage: 8.11%
Arcade (Town): Total: 5, Poor: 1, Percentage: 20.00%
Arcade (Village): Total: 6, Poor: 0, Percentage: 0.00%
Attica (Town): Total: 5, Poor: 0, Percentage: 0.00%
Attica (Village): Total: 3, Poor: 0, Percentage: 0.00%
Bennington (Town): Total: 15, Poor: 2, Percentage: 13.33%
Castile (Town): Total: 3, Poor: 0, Percentage: 0.00%
Covington (Town): Total: 5, Poor: 1, Percentage: 20.00%
Eagle (Town): Total: 10, Poor: 1, Percentage: 10.00%
Gainesville (Town): Total: 6, Poor: 0, Percentage: 0.00%
Gainesville (Village): Total: 1, Poor: 1, Percentage: 100.00%
Genesee Falls (Town): Total: 2, Poor: 0, Percentage: 0.00%
Java (Town): Total: 9, Poor: 0, Percentage: 0.00%
Middlebury (Town): Total: 7, Poor: 0, Percentage: 0.00%
Orangeville (Town): Total: 7, Poor: 1, Percentage: 14.29%
Perry (Town): Total: 2, Poor: 0, Percentage: 0.00%
Pike (Town): Total: 11, Poor: 3, Percentage: 27.27%
Sheldon (Town): Total: 14, Poor: 1, Percentage: 7.14%
Warsaw (Town): Total: 7, Poor: 1, Percentage: 14.29%
Warsaw (Village): Total: 10, Poor: 0, Percentage: 0.00%
Wethersfield (Town): Total: 4, Poor: 0, Percentage: 0.00%
Wyoming (Village): Total: 1, Poor: 0, Percentage: 0.00%
Barrington (Town): Total: 7, Poor: 1, Percentage: 14.29%
Benton (Town): Total: 4, Poor: 0, Percentage: 0.00%
Dresden (Village): Total: 2, Poor: 0, Percentage: 0.00%
Dundee (Village): Total: 1, Poor: 0, Percentage: 0.00%
Italy (Town): Total: 5, Poor: 0, Percentage: 0.00%
Jerusalem (Town): Total: 5, Poor: 0, Percentage: 0.00%
Middlesex (Town): Total: 8, Poor: 1, Percentage: 12.50%
Milo (Town): Total: 5, Poor: 0, Percentage: 0.00%
Penn Yan (Village): Total: 4, Poor: 0, Percentage: 0.00%
Potter (Town): Total: 6, Poor: 0, Percentage: 0.00%
Starkey (Town): Total: 5, Poor: 0, Percentage: 0.00%
Torrey (Town): Total: 1, Poor: 0, Percentage: 0.00%
